city,temperature,timestamp
Paris,4.1,2026-01-20T11:50:28.331055
Tokyo,4.7,2025-09-10T11:50:28.331055
New York,16.0,2026-01-20T11:50:28.331055
New York,31.1,2025-11-16T11:50:28.331055
Sydney,-2.9,2025-08-09T11:50:28.331055
New York,28.9,2025-10-02T11:50:28.331055
London,11.2,2025-09-21T11:50:28.331055
Sydney,18.8,2025-08-11T11:50:28.331055
Sydney,18.4,2025-10-17T11:50:28.331055
New York,-1.8,2025-11-19T11:50:28.331055
Paris,-9.6,2025-10-21T11:50:28.331055
Sydney,29.1,2025-03-01T11:50:28.331055
New York,21.2,2025-03-04T11:50:28.331055
Sydney,18.5,2025-03-08T11:50:28.331055
London,-2.5,2026-01-24T11:50:28.331055
London,5.4,2026-02-09T11:50:28.331055
New York,25.8,2025-04-15T11:50:28.331055
Sydney,-6.0,2025-04-25T11:50:28.331055
Paris,8.5,2025-03-20T11:50:28.331055
London,22.8,2025-02-25T11:50:28.331055
New York,7.7,2025-08-04T11:50:28.331055
New York,15.7,2025-04-02T11:50:28.331055
Paris,6.4,2025-04-26T11:50:28.331055
London,15.9,2025-04-14T11:50:28.331055
New York,-5.1,2026-01-30T11:50:28.331055
New York,18.5,2025-07-27T11:50:28.331055
Paris,3.7,2025-04-10T11:50:28.331055
New York,26.7,2025-06-25T11:50:28.331055
London,-4.1,2025-12-25T11:50:28.331055
Sydney,-3.3,2025-06-07T11:50:28.331055
Tokyo,16.6,2025-10-15T11:50:28.331055
New York,-7.7,2026-01-30T11:50:28.331055
London,12.1,2025-05-02T11:50:28.331055
Paris,-6.8,2025-10-05T11:50:28.331055
Paris,6.5,2025-09-24T11:50:28.331055
London,3.2,2025-03-15T11:50:28.331055
Sydney,23.1,2025-06-28T11:50:28.331055
Tokyo,-4.1,2025-10-22T11:50:28.331055
New York,20.5,2025-10-11T11:50:28.331055
Tokyo,29.7,2025-10-30T11:50:28.331055
New York,28.2,2025-07-20T11:50:28.331055
New York,15.0,2025-04-07T11:50:28.331055
New York,9.5,2026-01-13T11:50:28.331055
New York,8.7,2025-11-13T11:50:28.331055
Sydney,-0.7,2025-05-31T11:50:28.331055
New York,23.3,2025-08-15T11:50:28.331055
Tokyo,11.3,2025-11-07T11:50:28.331055
New York,9.9,2026-01-17T11:50:28.331055
Tokyo,34.5,2025-08-22T11:50:28.331055
Tokyo,-2.7,2025-11-11T11:50:28.331055
Tokyo,-5.3,2025-08-31T11:50:28.331055
Sydney,9.1,2025-09-12T11:50:28.331055
Paris,19.0,2025-05-29T11:50:28.331055
New York,-7.7,2025-07-09T11:50:28.331055
London,20.6,2025-05-13T11:50:28.331055
New York,34.4,2025-11-20T11:50:28.331055
Sydney,34.8,2025-08-01T11:50:28.331055
Paris,32.1,2025-11-29T11:50:28.331055
London,15.9,2025-07-10T11:50:28.331055
New York,-4.9,2025-09-12T11:50:28.331055
London,12.5,2025-05-20T11:50:28.331055
Sydney,19.0,2025-03-12T11:50:28.331055
London,25.6,2025-11-04T11:50:28.331055
New York,-0.5,2025-03-16T11:50:28.331055
Sydney,34.1,2025-12-01T11:50:28.331055
London,22.8,2025-11-07T11:50:28.331055
London,-5.6,2025-11-25T11:50:28.331055
Sydney,32.9,2025-07-13T11:50:28.331055
Sydney,8.2,2025-04-29T11:50:28.331055
New York,33.3,2025-12-08T11:50:28.331055
Tokyo,22.9,2025-08-28T11:50:28.331055
New York,-1.3,2025-06-14T11:50:28.331055
Tokyo,15.1,2025-02-19T11:50:28.331055
Tokyo,31.7,2025-05-18T11:50:28.331055
Paris,27.3,2025-11-28T11:50:28.331055
Paris,12.7,2025-11-29T11:50:28.331055
Tokyo,33.9,2025-12-29T11:50:28.331055
London,-4.3,2025-07-09T11:50:28.331055
Sydney,27.0,2025-05-15T11:50:28.331055
London,30.2,2025-10-09T11:50:28.331055
Tokyo,32.5,2025-03-19T11:50:28.331055
Paris,6.0,2025-04-10T11:50:28.331055
New York,18.2,2025-04-14T11:50:28.331055
Sydney,-9.9,2026-01-09T11:50:28.331055
London,20.7,2025-12-09T11:50:28.331055
Sydney,5.3,2025-03-13T11:50:28.331055
Tokyo,25.3,2025-05-28T11:50:28.331055
Sydney,18.0,2025-08-14T11:50:28.331055
Sydney,18.6,2025-12-28T11:50:28.331055
Paris,9.8,2025-07-30T11:50:28.331055
New York,31.5,2025-11-03T11:50:28.331055
Sydney,20.3,2025-07-18T11:50:28.331055
Sydney,-5.1,2025-07-19T11:50:28.331055
Paris,10.0,2025-07-31T11:50:28.331055
London,34.7,2026-01-20T11:50:28.331055
Sydney,29.8,2025-10-11T11:50:28.331055
Tokyo,32.3,2026-01-15T11:50:28.331055
Tokyo,7.3,2025-10-02T11:50:28.331055
New York,2.2,2025-08-12T11:50:28.331055
Tokyo,26.3,2025-05-23T11:50:28.331055
New York,-6.5,2025-10-29T11:50:28.331055
London,-9.9,2026-01-14T11:50:28.331055
London,4.9,2025-08-29T11:50:28.331055
Sydney,20.4,2025-12-06T11:50:28.331055
Tokyo,11.9,2025-09-14T11:50:28.331055
Sydney,30.6,2025-06-19T11:50:28.331055
London,23.1,2026-01-11T11:50:28.331055
Sydney,-8.8,2025-02-11T11:50:28.331055
New York,18.7,2025-03-12T11:50:28.331055
Sydney,-6.9,2026-02-09T11:50:28.331055
Tokyo,3.9,2025-04-27T11:50:28.331055
New York,-9.6,2026-01-09T11:50:28.331055
Sydney,5.7,2025-05-04T11:50:28.331055
Sydney,-0.7,2025-03-03T11:50:28.331055
Paris,5.3,2025-03-09T11:50:28.331055
London,19.4,2025-11-16T11:50:28.331055
Paris,19.8,2025-07-04T11:50:28.331055
Tokyo,5.2,2026-02-10T11:50:28.331055
Paris,4.3,2026-01-15T11:50:28.331055
Sydney,33.4,2025-04-12T11:50:28.331055
Paris,-6.7,2025-09-18T11:50:28.331055
New York,34.1,2025-06-03T11:50:28.331055
Tokyo,25.1,2025-03-01T11:50:28.331055
Tokyo,5.8,2025-08-12T11:50:28.331055
New York,27.3,2025-09-11T11:50:28.331055
Sydney,27.6,2025-09-20T11:50:28.331055
Sydney,14.2,2025-10-28T11:50:28.331055
London,18.0,2025-09-29T11:50:28.331055
Paris,32.6,2026-02-07T11:50:28.331055
New York,-4.0,2025-05-03T11:50:28.331055
Tokyo,21.7,2025-10-11T11:50:28.331055
Paris,9.2,2025-03-08T11:50:28.331055
Tokyo,3.2,2025-10-25T11:50:28.331055
Tokyo,18.5,2025-05-24T11:50:28.331055
New York,25.3,2025-07-10T11:50:28.331055
Sydney,15.7,2025-12-28T11:50:28.331055
Sydney,23.3,2025-03-14T11:50:28.331055
Tokyo,34.9,2025-07-22T11:50:28.331055
Sydney,8.4,2025-10-22T11:50:28.331055
Tokyo,33.4,2025-08-19T11:50:28.331055
Tokyo,15.9,2025-07-16T11:50:28.331055
London,-9.0,2025-05-09T11:50:28.331055
New York,-2.3,2025-07-07T11:50:28.331055
Sydney,1.1,2025-08-20T11:50:28.331055
Paris,11.0,2025-06-05T11:50:28.331055
Sydney,14.2,2025-02-13T11:50:28.331055
Paris,10.6,2025-05-09T11:50:28.331055
Paris,22.8,2025-05-16T11:50:28.331055
Sydney,-1.0,2025-09-30T11:50:28.331055
New York,1.2,2025-05-13T11:50:28.331055
Paris,11.3,2025-03-09T11:50:28.331055
Paris,34.4,2025-12-05T11:50:28.331055
Tokyo,6.8,2025-05-04T11:50:28.331055
Tokyo,-7.8,2025-04-29T11:50:28.331055
London,6.8,2025-04-04T11:50:28.331055
Sydney,6.1,2025-05-31T11:50:28.331055
Tokyo,-4.1,2026-01-03T11:50:28.331055
New York,11.7,2026-02-07T11:50:28.331055
London,20.1,2025-07-15T11:50:28.331055
New York,2.1,2025-07-01T11:50:28.331055
London,27.3,2025-09-15T11:50:28.331055
Paris,-3.8,2025-09-12T11:50:28.331055
Sydney,23.9,2026-02-06T11:50:28.331055
Paris,19.3,2025-03-26T11:50:28.331055
Paris,26.2,2025-07-09T11:50:28.331055
Paris,-2.6,2025-05-10T11:50:28.331055
Paris,19.2,2025-08-09T11:50:28.331055
London,23.2,2025-07-21T11:50:28.331055
Paris,4.8,2025-04-07T11:50:28.331055
Tokyo,19.2,2025-03-14T11:50:28.331055
Tokyo,-5.1,2025-12-16T11:50:28.331055
Sydney,22.0,2025-09-15T11:50:28.331055
New York,34.8,2025-04-22T11:50:28.331055
London,-4.1,2025-08-03T11:50:28.331055
New York,14.2,2025-05-25T11:50:28.331055
Paris,24.0,2025-11-14T11:50:28.331055
New York,-4.4,2025-09-13T11:50:28.331055
Paris,-9.6,2025-06-03T11:50:28.331055
New York,34.1,2025-05-31T11:50:28.331055
Tokyo,-6.9,2025-10-28T11:50:28.331055
Sydney,1.2,2025-12-11T11:50:28.331055
London,-3.4,2025-05-01T11:50:28.331055
New York,14.8,2025-10-02T11:50:28.331055
Paris,10.8,2025-08-18T11:50:28.331055
Sydney,12.6,2025-10-26T11:50:28.331055
London,31.6,2026-01-16T11:50:28.331055
London,25.0,2025-02-23T11:50:28.331055
Tokyo,-2.0,2025-06-02T11:50:28.331055
Sydney,1.2,2025-02-20T11:50:28.331055
Tokyo,-4.6,2025-12-25T11:50:28.331055
London,34.1,2025-06-18T11:50:28.331055
New York,22.2,2026-02-10T11:50:28.331055
Sydney,-5.6,2026-02-10T11:50:28.331055
Paris,-8.1,2025-05-08T11:50:28.331055
New York,-6.8,2025-07-02T11:50:28.331055
London,28.5,2025-07-07T11:50:28.331055
London,12.2,2025-10-20T11:50:28.331055
Tokyo,26.1,2025-05-17T11:50:28.331055
Sydney,0.3,2025-04-22T11:50:28.331055
New York,-5.9,2025-07-20T11:50:28.331055
Sydney,22.1,2025-11-09T11:50:28.331055
New York,5.9,2025-07-23T11:50:28.331055
London,34.9,2026-02-01T11:50:28.331055
Tokyo,4.2,2025-12-15T11:50:28.331055
Paris,24.7,2025-07-05T11:50:28.331055
Tokyo,18.2,2025-10-26T11:50:28.331055
New York,27.9,2025-03-05T11:50:28.331055
London,-8.4,2025-04-05T11:50:28.331055
Tokyo,9.3,2025-04-21T11:50:28.331055
London,27.7,2025-02-24T11:50:28.331055
London,32.1,2025-04-04T11:50:28.331055
New York,7.0,2025-07-15T11:50:28.331055
New York,8.6,2025-08-17T11:50:28.331055
Tokyo,-5.1,2025-07-03T11:50:28.331055
Sydney,7.0,2026-01-07T11:50:28.331055
Tokyo,26.3,2025-07-28T11:50:28.331055
Sydney,4.8,2026-02-02T11:50:28.331055
New York,13.1,2026-02-10T11:50:28.331055
Tokyo,18.2,2026-01-09T11:50:28.331055
New York,28.9,2025-09-12T11:50:28.331055
New York,4.5,2025-11-08T11:50:28.331055
Tokyo,11.5,2025-05-22T11:50:28.331055
Paris,33.8,2025-10-07T11:50:28.331055
Tokyo,1.2,2025-10-01T11:50:28.331055
New York,23.1,2025-09-22T11:50:28.331055
London,-5.6,2026-01-02T11:50:28.331055
Paris,6.7,2025-08-02T11:50:28.331055
Paris,14.8,2025-09-05T11:50:28.331055
Paris,10.4,2025-12-07T11:50:28.331055
London,26.9,2025-06-12T11:50:28.331055
London,18.7,2025-09-04T11:50:28.331055
London,13.5,2025-07-25T11:50:28.331055
London,18.8,2025-09-20T11:50:28.331055
New York,-1.1,2025-08-12T11:50:28.331055
Sydney,6.8,2025-08-13T11:50:28.331055
Paris,26.7,2025-05-26T11:50:28.331055
Sydney,9.8,2026-01-26T11:50:28.331055
Tokyo,10.2,2025-11-29T11:50:28.331055
London,20.6,2025-09-08T11:50:28.331055
Paris,26.5,2025-08-29T11:50:28.331055
Sydney,12.9,2026-01-02T11:50:28.331055
New York,-8.0,2025-06-08T11:50:28.331055
New York,15.8,2025-07-10T11:50:28.331055
Tokyo,22.2,2025-05-07T11:50:28.331055
London,4.7,2025-03-18T11:50:28.331055
Paris,32.0,2026-01-09T11:50:28.331055
London,1.0,2026-01-02T11:50:28.331055
New York,10.6,2025-10-01T11:50:28.331055
Sydney,9.6,2026-02-09T11:50:28.331055
London,31.3,2026-01-10T11:50:28.331055
Tokyo,11.4,2025-09-11T11:50:28.331055
New York,34.2,2025-08-29T11:50:28.331055
Tokyo,34.0,2025-12-17T11:50:28.331055
Sydney,-2.3,2025-10-05T11:50:28.331055
Paris,18.8,2025-07-16T11:50:28.331055
Tokyo,5.0,2025-12-23T11:50:28.331055
Sydney,25.4,2025-10-10T11:50:28.331055
New York,7.8,2025-08-31T11:50:28.331055
Sydney,28.6,2025-03-30T11:50:28.331055
New York,-8.2,2026-01-25T11:50:28.331055
Paris,13.9,2025-06-11T11:50:28.331055
New York,-6.0,2025-05-26T11:50:28.331055
Tokyo,29.3,2025-08-03T11:50:28.331055
Sydney,-4.6,2025-05-28T11:50:28.331055
New York,-8.6,2026-02-07T11:50:28.331055
Sydney,26.3,2025-09-30T11:50:28.331055
Sydney,20.3,2025-08-03T11:50:28.331055
Tokyo,-9.8,2025-07-22T11:50:28.331055
New York,21.0,2025-11-13T11:50:28.331055
Sydney,17.5,2025-03-05T11:50:28.331055
New York,11.9,2025-08-06T11:50:28.331055
Sydney,6.7,2025-10-30T11:50:28.331055
New York,3.4,2025-02-18T11:50:28.331055
New York,34.2,2025-10-02T11:50:28.331055
Paris,16.7,2025-05-27T11:50:28.331055
Sydney,29.3,2025-03-15T11:50:28.331055
London,28.4,2025-11-15T11:50:28.331055
Paris,27.4,2025-09-02T11:50:28.332059
New York,32.6,2025-07-04T11:50:28.332059
London,3.1,2025-09-28T11:50:28.332059
Tokyo,23.8,2025-03-16T11:50:28.332059
New York,7.2,2025-05-17T11:50:28.332059
New York,27.3,2025-04-18T11:50:28.332059
London,23.0,2025-11-09T11:50:28.332059
Tokyo,7.8,2025-08-10T11:50:28.332059
Sydney,4.3,2025-10-15T11:50:28.332059
Sydney,17.9,2025-08-17T11:50:28.332059
Sydney,-9.9,2025-08-30T11:50:28.332059
London,21.7,2026-01-26T11:50:28.332059
Sydney,15.3,2025-07-10T11:50:28.332059
London,31.1,2025-03-08T11:50:28.332059
New York,21.9,2025-07-25T11:50:28.332059
London,-4.2,2025-03-14T11:50:28.332059
Sydney,13.5,2025-12-01T11:50:28.332059
Sydney,34.3,2025-05-22T11:50:28.332059
Paris,31.5,2025-05-10T11:50:28.332059
New York,-9.0,2025-02-12T11:50:28.332059
Paris,17.5,2025-08-12T11:50:28.332059
New York,11.4,2025-06-13T11:50:28.332059
London,16.7,2025-11-02T11:50:28.332059
Tokyo,0.8,2025-04-05T11:50:28.332059
Paris,9.4,2025-06-06T11:50:28.332059
London,22.9,2025-11-17T11:50:28.332059
New York,3.2,2025-11-10T11:50:28.332059
New York,10.0,2025-07-18T11:50:28.332059
London,11.4,2025-04-01T11:50:28.332059
Tokyo,29.2,2025-03-09T11:50:28.332059
Tokyo,15.6,2025-09-12T11:50:28.332059
Sydney,-8.6,2025-06-17T11:50:28.332059
New York,26.6,2025-12-11T11:50:28.332059
Paris,11.5,2025-03-10T11:50:28.332059
New York,16.9,2025-02-16T11:50:28.332059
Sydney,29.1,2026-01-01T11:50:28.332059
Sydney,28.4,2025-06-14T11:50:28.332059
London,31.8,2026-02-09T11:50:28.332059
Tokyo,-4.2,2025-04-18T11:50:28.332059
Tokyo,3.3,2025-06-11T11:50:28.332059
New York,8.4,2025-04-20T11:50:28.332059
Sydney,30.9,2025-09-13T11:50:28.332059
London,7.8,2025-02-15T11:50:28.332059
Tokyo,-2.0,2025-05-30T11:50:28.332059
Tokyo,28.8,2025-09-02T11:50:28.332059
New York,29.5,2025-12-17T11:50:28.332059
Sydney,-4.8,2025-06-16T11:50:28.332059
Paris,28.5,2025-09-21T11:50:28.332059
New York,-5.6,2025-07-11T11:50:28.332059
New York,23.2,2025-05-31T11:50:28.332059
Paris,11.1,2026-02-03T11:50:28.332059
Tokyo,17.2,2025-07-18T11:50:28.332059
Tokyo,4.2,2026-01-26T11:50:28.332059
Tokyo,16.8,2025-07-20T11:50:28.332059
New York,25.8,2025-05-09T11:50:28.332059
Sydney,30.9,2025-02-21T11:50:28.332059
London,-10.0,2025-03-17T11:50:28.332059
Tokyo,-5.1,2025-11-28T11:50:28.332059
London,29.4,2025-11-05T11:50:28.332059
Sydney,11.3,2026-02-02T11:50:28.332059
London,-6.6,2025-10-17T11:50:28.332059
New York,32.5,2025-03-12T11:50:28.332059
London,-7.6,2025-09-07T11:50:28.332059
Paris,1.3,2025-08-21T11:50:28.332059
New York,10.9,2025-03-03T11:50:28.332059
London,21.8,2025-12-06T11:50:28.332059
Tokyo,0.6,2025-07-07T11:50:28.332059
Sydney,8.1,2025-02-15T11:50:28.332059
Tokyo,12.9,2025-03-13T11:50:28.332059
New York,32.5,2025-03-07T11:50:28.332059
Paris,0.6,2025-07-01T11:50:28.332059
London,3.4,2025-09-01T11:50:28.332059
London,6.7,2025-03-31T11:50:28.332059
London,29.1,2025-12-30T11:50:28.332059
London,-8.2,2025-11-20T11:50:28.332059
New York,17.5,2026-01-06T11:50:28.332059
London,24.3,2025-04-03T11:50:28.332059
Sydney,23.5,2025-06-06T11:50:28.332059
London,30.3,2025-03-04T11:50:28.332059
London,2.5,2025-05-16T11:50:28.332059
New York,8.0,2025-09-19T11:50:28.332059
Paris,21.4,2025-11-30T11:50:28.332059
New York,-6.6,2025-11-23T11:50:28.332059
New York,11.7,2025-05-08T11:50:28.332059
London,18.0,2025-06-05T11:50:28.332059
Sydney,14.5,2025-11-30T11:50:28.332059
New York,16.2,2025-10-04T11:50:28.332059
Sydney,8.6,2025-09-17T11:50:28.332059
Sydney,0.8,2025-12-25T11:50:28.332059
Tokyo,25.1,2025-12-06T11:50:28.332059
London,18.8,2025-04-05T11:50:28.332059
Sydney,26.0,2025-07-09T11:50:28.332059
New York,18.6,2025-07-07T11:50:28.332059
London,4.3,2025-06-01T11:50:28.332059
Paris,32.8,2025-03-09T11:50:28.332059
New York,14.2,2025-11-22T11:50:28.332059
Tokyo,14.3,2025-04-10T11:50:28.332059
New York,2.8,2025-12-27T11:50:28.332059
New York,-8.1,2025-12-17T11:50:28.332059
Paris,33.2,2025-07-08T11:50:28.332059
New York,23.6,2025-12-30T11:50:28.332059
New York,26.1,2025-12-14T11:50:28.332059
Paris,-4.2,2025-11-08T11:50:28.332059
Tokyo,-5.3,2026-01-30T11:50:28.332059
London,4.4,2025-07-16T11:50:28.332059
Sydney,34.8,2025-11-19T11:50:28.332059
New York,26.8,2025-03-20T11:50:28.332059
Paris,25.2,2025-07-10T11:50:28.332059
Sydney,-10.0,2025-11-16T11:50:28.332059
Tokyo,16.1,2025-05-27T11:50:28.332059
Sydney,11.3,2025-02-17T11:50:28.332059
London,14.8,2025-08-20T11:50:28.332059
Paris,26.4,2025-10-09T11:50:28.332059
Tokyo,5.0,2025-03-02T11:50:28.332059
Paris,11.5,2025-06-03T11:50:28.332059
Paris,14.5,2025-09-08T11:50:28.332059
London,13.5,2025-12-27T11:50:28.332059
Sydney,0.6,2025-08-07T11:50:28.332059
Tokyo,-6.3,2025-02-22T11:50:28.332059
Sydney,16.2,2025-03-07T11:50:28.332059
Tokyo,30.9,2025-10-22T11:50:28.332059
Sydney,12.8,2025-06-13T11:50:28.332059
New York,16.0,2025-12-15T11:50:28.332059
Paris,-6.9,2025-11-06T11:50:28.332059
London,28.2,2025-06-02T11:50:28.332059
Sydney,5.3,2025-12-09T11:50:28.332059
Paris,29.1,2025-11-17T11:50:28.332059
Sydney,11.2,2025-09-03T11:50:28.332059
Tokyo,18.1,2025-09-21T11:50:28.332059
Tokyo,34.1,2025-10-04T11:50:28.332059
New York,-3.7,2026-01-06T11:50:28.332059
Paris,24.5,2025-11-11T11:50:28.332059
Paris,-4.4,2025-04-27T11:50:28.332059
Tokyo,30.2,2025-03-25T11:50:28.332059
London,-6.2,2025-03-25T11:50:28.332059
Sydney,20.5,2025-11-22T11:50:28.332059
London,33.1,2025-03-04T11:50:28.332059
Paris,14.9,2025-12-21T11:50:28.332059
Tokyo,31.2,2025-08-31T11:50:28.332059
New York,-5.5,2025-06-28T11:50:28.332059
London,25.3,2025-04-16T11:50:28.332059
Sydney,4.3,2025-12-25T11:50:28.332059
Paris,11.7,2025-06-06T11:50:28.332059
Paris,-10.0,2025-03-19T11:50:28.332059
Sydney,-1.0,2025-03-13T11:50:28.332059
London,-5.8,2025-07-25T11:50:28.332059
Tokyo,-7.8,2025-10-10T11:50:28.332059
Paris,29.4,2026-01-20T11:50:28.332059
Tokyo,13.4,2025-08-05T11:50:28.332059
Sydney,8.4,2025-12-08T11:50:28.332059
Tokyo,11.5,2025-08-18T11:50:28.332059
Sydney,-5.9,2025-04-10T11:50:28.332059
Paris,26.3,2025-03-26T11:50:28.332059
New York,11.2,2025-06-16T11:50:28.332059
Paris,32.0,2025-10-02T11:50:28.332059
Paris,32.4,2025-03-28T11:50:28.332059
London,27.7,2026-02-11T11:50:28.332059
Sydney,18.5,2025-04-17T11:50:28.332059
Sydney,8.1,2025-04-09T11:50:28.332059
Tokyo,-1.6,2025-08-23T11:50:28.332059
Sydney,34.1,2025-03-25T11:50:28.332059
Sydney,10.5,2025-08-03T11:50:28.332059
Paris,-8.5,2026-01-22T11:50:28.332059
Tokyo,-3.8,2025-09-14T11:50:28.332059
New York,19.4,2025-07-12T11:50:28.332059
Paris,26.4,2025-07-18T11:50:28.332059
Paris,3.1,2025-08-07T11:50:28.332059
London,25.8,2025-02-23T11:50:28.332059
New York,31.6,2026-01-26T11:50:28.332059
Paris,22.2,2025-08-25T11:50:28.332059
Paris,-5.3,2025-07-23T11:50:28.332059
Sydney,8.3,2025-07-20T11:50:28.332059
Tokyo,22.8,2025-05-08T11:50:28.332059
New York,29.2,2025-07-26T11:50:28.332059
Tokyo,6.0,2025-07-15T11:50:28.332059
London,33.6,2025-12-28T11:50:28.332059
Tokyo,3.9,2025-02-13T11:50:28.332059
Tokyo,-8.2,2025-05-08T11:50:28.332059
London,-9.0,2025-08-30T11:50:28.332059
London,19.4,2025-04-13T11:50:28.332059
Tokyo,21.2,2025-02-15T11:50:28.332059
Paris,30.7,2025-04-13T11:50:28.332059
New York,20.2,2025-06-20T11:50:28.332059
Paris,-1.1,2025-04-03T11:50:28.332059
London,-7.7,2025-11-10T11:50:28.332059
London,13.0,2025-10-27T11:50:28.332059
Sydney,17.0,2025-05-10T11:50:28.332059
Paris,6.0,2025-11-28T11:50:28.332059
New York,-7.7,2025-06-24T11:50:28.332059
Sydney,8.2,2025-09-24T11:50:28.332059
Sydney,33.1,2025-04-03T11:50:28.332059
Sydney,31.2,2025-07-06T11:50:28.332059
New York,12.5,2025-12-21T11:50:28.332059
London,17.6,2025-08-04T11:50:28.332059
Tokyo,-9.1,2025-06-08T11:50:28.332059
Tokyo,21.9,2025-10-03T11:50:28.332059
Tokyo,25.9,2026-02-09T11:50:28.332059
Tokyo,1.8,2025-06-09T11:50:28.332059
London,0.3,2026-01-04T11:50:28.332059
London,15.8,2025-08-22T11:50:28.332059
Sydney,3.4,2025-05-20T11:50:28.332059
New York,3.3,2026-02-09T11:50:28.332059
Tokyo,-8.5,2025-10-14T11:50:28.332059
New York,15.2,2025-07-30T11:50:28.332059
London,13.4,2025-09-15T11:50:28.332059
Paris,3.5,2025-04-18T11:50:28.332059
London,-6.9,2026-02-02T11:50:28.332059
London,18.8,2025-07-14T11:50:28.332059
Sydney,12.3,2025-08-24T11:50:28.332059
London,16.1,2025-07-20T11:50:28.332059
London,8.2,2025-02-24T11:50:28.332059
London,0.0,2025-04-03T11:50:28.332059
London,29.2,2025-06-12T11:50:28.332059
Sydney,12.1,2025-10-23T11:50:28.332059
Paris,24.8,2026-01-16T11:50:28.332059
London,27.0,2025-11-01T11:50:28.332059
New York,3.3,2025-06-24T11:50:28.332059
Sydney,34.3,2025-06-23T11:50:28.332059
London,10.2,2026-01-20T11:50:28.332059
New York,-3.6,2025-05-11T11:50:28.332059
Paris,-0.9,2025-03-06T11:50:28.332059
Paris,34.9,2026-01-18T11:50:28.332059
London,-4.2,2025-06-02T11:50:28.332059
Sydney,-8.8,2025-02-14T11:50:28.332059
Sydney,23.4,2025-10-13T11:50:28.332059
Sydney,-6.9,2025-11-21T11:50:28.332059
Paris,-7.1,2025-02-25T11:50:28.332059
London,-1.5,2025-04-04T11:50:28.332059
Paris,-5.1,2025-03-03T11:50:28.332059
New York,-8.7,2025-07-28T11:50:28.332059
Paris,-5.8,2025-04-25T11:50:28.332059
Sydney,31.8,2025-05-22T11:50:28.332059
Paris,32.0,2026-01-09T11:50:28.332059
Paris,23.5,2025-07-14T11:50:28.332059
Paris,-7.2,2025-06-23T11:50:28.332059
Tokyo,11.1,2025-04-22T11:50:28.332059
Sydney,2.1,2026-01-11T11:50:28.332059
New York,30.9,2025-12-03T11:50:28.332059
London,29.6,2025-03-08T11:50:28.332059
Paris,2.6,2025-04-23T11:50:28.332059
New York,34.8,2025-04-19T11:50:28.332059
Paris,24.1,2025-03-06T11:50:28.332059
Paris,17.5,2025-10-30T11:50:28.332059
Sydney,-9.2,2025-12-12T11:50:28.332059
Sydney,2.1,2025-05-31T11:50:28.332059
Sydney,25.2,2026-01-19T11:50:28.332059
New York,20.8,2025-04-05T11:50:28.332059
Paris,-3.8,2025-08-02T11:50:28.332059
New York,26.0,2025-11-17T11:50:28.332059
New York,1.1,2026-02-07T11:50:28.332059
Tokyo,23.6,2025-06-04T11:50:28.332059
Tokyo,32.3,2025-03-07T11:50:28.332059
Sydney,-8.6,2025-12-01T11:50:28.332059
Sydney,23.5,2025-10-07T11:50:28.332059
Sydney,22.9,2025-03-17T11:50:28.332059
London,32.9,2025-04-20T11:50:28.332059
London,6.4,2025-05-23T11:50:28.332059
Sydney,-2.5,2026-02-02T11:50:28.332059
New York,33.0,2026-01-30T11:50:28.332059
Paris,24.8,2025-12-21T11:50:28.332059
Paris,13.9,2025-08-20T11:50:28.332059
Tokyo,3.3,2025-02-22T11:50:28.332059
Tokyo,-1.6,2025-09-07T11:50:28.332059
Sydney,6.0,2025-06-24T11:50:28.332059
London,-6.8,2025-12-28T11:50:28.332059
Sydney,9.7,2025-03-15T11:50:28.332059
New York,-6.2,2025-11-05T11:50:28.332059
Paris,18.8,2025-03-15T11:50:28.332059
New York,1.7,2025-08-06T11:50:28.332059
Sydney,4.4,2025-11-06T11:50:28.332059
Sydney,19.5,2025-05-18T11:50:28.332059
Sydney,4.7,2025-12-03T11:50:28.332059
Tokyo,8.0,2025-11-26T11:50:28.332059
New York,10.3,2025-07-16T11:50:28.332059
Paris,21.9,2025-03-16T11:50:28.332059
Sydney,14.5,2025-04-27T11:50:28.332059
Sydney,20.6,2025-07-04T11:50:28.332059
Paris,-4.9,2025-12-27T11:50:28.332059
Tokyo,21.1,2025-02-27T11:50:28.332059
Tokyo,-6.0,2025-05-29T11:50:28.332059
Sydney,14.4,2025-10-09T11:50:28.332059
New York,8.4,2025-06-14T11:50:28.332059
New York,24.4,2025-06-27T11:50:28.332059
Sydney,11.0,2025-09-26T11:50:28.332059
Tokyo,-0.7,2025-05-23T11:50:28.332059
Sydney,31.4,2025-10-28T11:50:28.332059
Paris,6.7,2025-05-10T11:50:28.332059
Sydney,-7.2,2025-08-02T11:50:28.332059
Paris,21.1,2025-09-22T11:50:28.332059
New York,-5.9,2025-03-11T11:50:28.332059
Sydney,34.6,2025-03-31T11:50:28.332059
Sydney,14.1,2025-08-02T11:50:28.332059
Tokyo,-8.9,2025-07-15T11:50:28.332059
Sydney,21.8,2025-12-13T11:50:28.332059
Sydney,25.4,2026-01-31T11:50:28.332059
London,32.2,2026-02-03T11:50:28.332059
Sydney,1.0,2025-11-24T11:50:28.332059
London,5.5,2025-08-26T11:50:28.332059
London,19.5,2025-03-01T11:50:28.332059
Tokyo,26.0,2025-09-19T11:50:28.332059
